,title,release_date,vote_average,popularity,genres,production_budget,worldwide_gross,studio,profit,release_year,release_month,year_month
420,Legend,1986-04-18,6.2,10.542,Documentary,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
421,Legend,1986-04-18,6.2,10.542,Biography,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
421,Legend,1986-04-18,6.2,10.542,Documentary,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
422,Legend,1986-04-18,6.2,10.542,Action,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
422,Legend,1986-04-18,6.2,10.542,Drama,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
423,Legend,1986-04-18,6.2,10.542,Action,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
423,Legend,1986-04-18,6.2,10.542,Drama,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
424,Legend,1986-04-18,6.2,10.542,Biography,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
424,Legend,1986-04-18,6.2,10.542,Crime,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
424,Legend,1986-04-18,6.2,10.542,Drama,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
425,Legend,1986-04-18,6.2,10.542,Biography,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
425,Legend,1986-04-18,6.2,10.542,Crime,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
425,Legend,1986-04-18,6.2,10.542,Drama,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
426,Legend,2015-11-20,6.8,10.195,Horror,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
427,Legend,2015-11-20,6.8,10.195,Horror,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
428,Legend,2015-11-20,6.8,10.195,Biography,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
428,Legend,2015-11-20,6.8,10.195,Documentary,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
429,Legend,2015-11-20,6.8,10.195,Biography,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
429,Legend,2015-11-20,6.8,10.195,Documentary,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
430,Legend,2015-11-20,6.8,10.195,Action,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
430,Legend,2015-11-20,6.8,10.195,Drama,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
431,Legend,2015-11-20,6.8,10.195,Action,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
431,Legend,2015-11-20,6.8,10.195,Drama,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
432,Legend,2015-11-20,6.8,10.195,Biography,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
432,Legend,2015-11-20,6.8,10.195,Crime,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
432,Legend,2015-11-20,6.8,10.195,Drama,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
433,Legend,2015-11-20,6.8,10.195,Biography,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
433,Legend,2015-11-20,6.8,10.195,Crime,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
433,Legend,2015-11-20,6.8,10.195,Drama,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
434,Legend,1986-04-18,6.2,10.542,Horror,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
435,Legend,1986-04-18,6.2,10.542,Horror,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
436,Legend,1986-04-18,6.2,10.542,Biography,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
436,Legend,1986-04-18,6.2,10.542,Documentary,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
437,Legend,1986-04-18,6.2,10.542,Biography,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
437,Legend,1986-04-18,6.2,10.542,Documentary,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
438,Legend,1986-04-18,6.2,10.542,Action,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
438,Legend,1986-04-18,6.2,10.542,Drama,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
439,Legend,1986-04-18,6.2,10.542,Action,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
439,Legend,1986-04-18,6.2,10.542,Drama,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
440,Legend,1986-04-18,6.2,10.542,Biography,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
440,Legend,1986-04-18,6.2,10.542,Crime,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
440,Legend,1986-04-18,6.2,10.542,Drama,25000000,23506237,Uni.,-13246881.5,1986,4,1986-04
441,Legend,1986-04-18,6.2,10.542,Biography,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
441,Legend,1986-04-18,6.2,10.542,Crime,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
441,Legend,1986-04-18,6.2,10.542,Drama,25000000,42425450,Uni.,-3787275.0,1986,4,1986-04
442,Legend,2015-11-20,6.8,10.195,Horror,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
443,Legend,2015-11-20,6.8,10.195,Horror,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
444,Legend,2015-11-20,6.8,10.195,Biography,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
444,Legend,2015-11-20,6.8,10.195,Documentary,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
445,Legend,2015-11-20,6.8,10.195,Biography,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
445,Legend,2015-11-20,6.8,10.195,Documentary,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
446,Legend,2015-11-20,6.8,10.195,Action,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
446,Legend,2015-11-20,6.8,10.195,Drama,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
447,Legend,2015-11-20,6.8,10.195,Action,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
447,Legend,2015-11-20,6.8,10.195,Drama,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
448,Legend,2015-11-20,6.8,10.195,Biography,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
448,Legend,2015-11-20,6.8,10.195,Crime,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
448,Legend,2015-11-20,6.8,10.195,Drama,25000000,23506237,Uni.,-13246881.5,2015,11,2015-11
449,Legend,2015-11-20,6.8,10.195,Biography,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
449,Legend,2015-11-20,6.8,10.195,Crime,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
449,Legend,2015-11-20,6.8,10.195,Drama,25000000,42425450,Uni.,-3787275.0,2015,11,2015-11
450,The Descendants,2011-11-18,6.8,10.444,Comedy,20000000,175507800,FoxS,67753900.0,2011,11,2011-11
450,The Descendants,2011-11-18,6.8,10.444,Drama,20000000,175507800,FoxS,67753900.0,2011,11,2011-11
451,The Descendants,2011-11-18,6.8,10.444,Drama,20000000,175507800,FoxS,67753900.0,2011,11,2011-11
452,Contagion,2011-09-09,6.3,10.444,Action,60000000,137551594,WB,8775797.0,2011,9,2011-09
452,Contagion,2011-09-09,6.3,10.444,Drama,60000000,137551594,WB,8775797.0,2011,9,2011-09
452,Contagion,2011-09-09,6.3,10.444,Thriller,60000000,137551594,WB,8775797.0,2011,9,2011-09
453,What's Your Number?,2011-09-30,6.4,10.391,Comedy,20000000,30163785,Fox,-4918107.5,2011,9,2011-09
453,What's Your Number?,2011-09-30,6.4,10.391,Romance,20000000,30163785,Fox,-4918107.5,2011,9,2011-09
454,War Horse,2011-12-25,7.2,10.378,Drama,70000000,156815529,BV,8407764.5,2011,12,2011-12
454,War Horse,2011-12-25,7.2,10.378,History,70000000,156815529,BV,8407764.5,2011,12,2011-12
454,War Horse,2011-12-25,7.2,10.378,War,70000000,156815529,BV,8407764.5,2011,12,2011-12
455,War Horse,2011-12-25,7.2,10.378,Drama,70000000,156815529,BV,8407764.5,2011,12,2011-12
456,A Dangerous Method,2011-11-23,6.3,10.352,Biography,20000000,14807531,SPC,-12596234.5,2011,11,2011-11
456,A Dangerous Method,2011-11-23,6.3,10.352,Drama,20000000,14807531,SPC,-12596234.5,2011,11,2011-11
456,A Dangerous Method,2011-11-23,6.3,10.352,Romance,20000000,14807531,SPC,-12596234.5,2011,11,2011-11
457,Beginners,2011-06-17,6.9,10.322,Comedy,3200000,14314407,Focus,3957203.5,2011,6,2011-06
457,Beginners,2011-06-17,6.9,10.322,Drama,3200000,14314407,Focus,3957203.5,2011,6,2011-06
457,Beginners,2011-06-17,6.9,10.322,Romance,3200000,14314407,Focus,3957203.5,2011,6,2011-06
458,One Day,2011-08-19,7.2,10.308,Drama,15000000,59168692,Focus,14584346.0,2011,8,2011-08
458,One Day,2011-08-19,7.2,10.308,Romance,15000000,59168692,Focus,14584346.0,2011,8,2011-08
459,One Day,2011-08-19,7.2,10.308,Drama,15000000,59168692,Focus,14584346.0,2011,8,2011-08
459,One Day,2011-08-19,7.2,10.308,Romance,15000000,59168692,Focus,14584346.0,2011,8,2011-08
459,One Day,2011-08-19,7.2,10.308,Sci-Fi,15000000,59168692,Focus,14584346.0,2011,8,2011-08
460,One Day,2011-08-19,7.2,10.308,Family,15000000,59168692,Focus,14584346.0,2011,8,2011-08
461,One Day,2011-08-19,7.2,10.308,Drama,15000000,59168692,Focus,14584346.0,2011,8,2011-08
461,One Day,2011-08-19,7.2,10.308,Romance,15000000,59168692,Focus,14584346.0,2011,8,2011-08
462,One Day,2011-08-19,7.2,10.308,Drama,15000000,59168692,Focus,14584346.0,2011,8,2011-08
462,One Day,2011-08-19,7.2,10.308,Fantasy,15000000,59168692,Focus,14584346.0,2011,8,2011-08
463,One Day,2011-08-19,7.2,10.308,Drama,15000000,59168692,Focus,14584346.0,2011,8,2011-08
464,The Guard,2011-07-29,6.9,10.177,Comedy,6000000,21197454,SPC,4598727.0,2011,7,2011-07
464,The Guard,2011-07-29,6.9,10.177,Crime,6000000,21197454,SPC,4598727.0,2011,7,2011-07
464,The Guard,2011-07-29,6.9,10.177,Thriller,6000000,21197454,SPC,4598727.0,2011,7,2011-07
465,The Artist,2011-10-14,7.4,10.155,Comedy,16000000,128256712,Wein.,48128356.0,2011,10,2011-10
465,The Artist,2011-10-14,7.4,10.155,Drama,16000000,128256712,Wein.,48128356.0,2011,10,2011-10
465,The Artist,2011-10-14,7.4,10.155,Romance,16000000,128256712,Wein.,48128356.0,2011,10,2011-10
466,The Artist,2011-10-14,7.4,10.155,Thriller,16000000,128256712,Wein.,48128356.0,2011,10,2011-10
467,The Artist,2011-10-14,7.4,10.155,Mystery,16000000,128256712,Wein.,48128356.0,2011,10,2011-10
468,Beastly,2011-03-04,6.1,10.136,Drama,17000000,38028230,CBS,2014115.0,2011,3,2011-03
468,Beastly,2011-03-04,6.1,10.136,Fantasy,17000000,38028230,CBS,2014115.0,2011,3,2011-03
468,Beastly,2011-03-04,6.1,10.136,Romance,17000000,38028230,CBS,2014115.0,2011,3,2011-03
469,The Ides of March,2011-10-07,6.7,10.127,Drama,23000000,77735925,Sony,15867962.5,2011,10,2011-10
469,The Ides of March,2011-10-07,6.7,10.127,Thriller,23000000,77735925,Sony,15867962.5,2011,10,2011-10
470,Like Crazy,2011-10-28,6.5,10.091,Drama,250000,3728400,ParV,1614200.0,2011,10,2011-10
470,Like Crazy,2011-10-28,6.5,10.091,Romance,250000,3728400,ParV,1614200.0,2011,10,2011-10
471,Like Crazy,2011-10-28,6.5,10.091,Comedy,250000,3728400,ParV,1614200.0,2011,10,2011-10
471,Like Crazy,2011-10-28,6.5,10.091,Drama,250000,3728400,ParV,1614200.0,2011,10,2011-10
472,Like Crazy,2011-10-28,6.5,10.091,Drama,250000,3728400,ParV,1614200.0,2011,10,2011-10
473,Another Earth,2011-07-22,6.7,10.03,Drama,175000,2102779,FoxS,876389.5,2011,7,2011-07
473,Another Earth,2011-07-22,6.7,10.03,Romance,175000,2102779,FoxS,876389.5,2011,7,2011-07
473,Another Earth,2011-07-22,6.7,10.03,Sci-Fi,175000,2102779,FoxS,876389.5,2011,7,2011-07
474,Haywire,2011-11-06,5.6,10.015,Action,23000000,36374700,Rela.,-4812650.0,2011,11,2011-11
474,Haywire,2011-11-06,5.6,10.015,Drama,23000000,36374700,Rela.,-4812650.0,2011,11,2011-11
474,Haywire,2011-11-06,5.6,10.015,Thriller,23000000,36374700,Rela.,-4812650.0,2011,11,2011-11
476,Hall Pass,2011-02-25,5.5,9.984,Comedy,68000000,87173475,WB (NL),-24413262.5,2011,2,2011-02
476,Hall Pass,2011-02-25,5.5,9.984,Romance,68000000,87173475,WB (NL),-24413262.5,2011,2,2011-02
477,We Bought a Zoo,2011-12-23,6.7,9.931,Comedy,50000000,118729073,Fox,9364536.5,2011,12,2011-12
477,We Bought a Zoo,2011-12-23,6.7,9.931,Drama,50000000,118729073,Fox,9364536.5,2011,12,2011-12
477,We Bought a Zoo,2011-12-23,6.7,9.931,Family,50000000,118729073,Fox,9364536.5,2011,12,2011-12
478,Bridesmaids,2011-05-13,6.5,9.805,Comedy,32500000,289632023,Uni.,112316011.5,2011,5,2011-05
478,Bridesmaids,2011-05-13,6.5,9.805,Romance,32500000,289632023,Uni.,112316011.5,2011,5,2011-05
479,Hanna,2011-04-08,6.6,9.709,Action,30000000,65343694,Focus,2671847.0,2011,4,2011-04
479,Hanna,2011-04-08,6.6,9.709,Drama,30000000,65343694,Focus,2671847.0,2011,4,2011-04
479,Hanna,2011-04-08,6.6,9.709,Thriller,30000000,65343694,Focus,2671847.0,2011,4,2011-04
480,The Rite,2011-01-28,5.9,9.676,Drama,37000000,97143987,WB (NL),11571993.5,2011,1,2011-01
480,The Rite,2011-01-28,5.9,9.676,Horror,37000000,97143987,WB (NL),11571993.5,2011,1,2011-01
480,The Rite,2011-01-28,5.9,9.676,Mystery,37000000,97143987,WB (NL),11571993.5,2011,1,2011-01
481,Paranormal Activity 3,2011-10-21,5.9,9.669,Horror,5000000,207039844,Par.,98519922.0,2011,10,2011-10
481,Paranormal Activity 3,2011-10-21,5.9,9.669,Mystery,5000000,207039844,Par.,98519922.0,2011,10,2011-10
481,Paranormal Activity 3,2011-10-21,5.9,9.669,Thriller,5000000,207039844,Par.,98519922.0,2011,10,2011-10
482,Attack the Block,2011-07-29,6.4,9.612,Action,13000000,6459183,SGem,-9770408.5,2011,7,2011-07
482,Attack the Block,2011-07-29,6.4,9.612,Comedy,13000000,6459183,SGem,-9770408.5,2011,7,2011-07
482,Attack the Block,2011-07-29,6.4,9.612,Sci-Fi,13000000,6459183,SGem,-9770408.5,2011,7,2011-07
483,The Dilemma,2011-01-13,5.3,9.518,Comedy,70000000,70546865,Uni.,-34726567.5,2011,1,2011-01
483,The Dilemma,2011-01-13,5.3,9.518,Drama,70000000,70546865,Uni.,-34726567.5,2011,1,2011-01
484,Margin Call,2011-10-21,6.8,9.498,Drama,3400000,20433227,RAtt.,6816613.5,2011,10,2011-10
484,Margin Call,2011-10-21,6.8,9.498,Thriller,3400000,20433227,RAtt.,6816613.5,2011,10,2011-10
485,Martha Marcy May Marlene,2011-10-21,6.7,9.477,Drama,1000000,5438911,FoxS,1719455.5,2011,10,2011-10
485,Martha Marcy May Marlene,2011-10-21,6.7,9.477,Mystery,1000000,5438911,FoxS,1719455.5,2011,10,2011-10
485,Martha Marcy May Marlene,2011-10-21,6.7,9.477,Thriller,1000000,5438911,FoxS,1719455.5,2011,10,2011-10
486,The Other Woman,2011-02-04,6.2,9.15,Comedy,40000000,195111193,IFC,57555596.5,2011,2,2011-02
486,The Other Woman,2011-02-04,6.2,9.15,Romance,40000000,195111193,IFC,57555596.5,2011,2,2011-02
487,The Other Woman,2014-04-25,6.3,11.894,Comedy,40000000,195111193,IFC,57555596.5,2014,4,2014-04
487,The Other Woman,2014-04-25,6.3,11.894,Romance,40000000,195111193,IFC,57555596.5,2014,4,2014-04
488,The Other Woman,2018-04-30,4.9,6.359,Comedy,40000000,195111193,IFC,57555596.5,2018,4,2018-04
488,The Other Woman,2018-04-30,4.9,6.359,Romance,40000000,195111193,IFC,57555596.5,2018,4,2018-04
489,Machine Gun Preacher,2011-09-23,6.5,9.12,Action,30000000,3721988,Rela.,-28139006.0,2011,9,2011-09
489,Machine Gun Preacher,2011-09-23,6.5,9.12,Biography,30000000,3721988,Rela.,-28139006.0,2011,9,2011-09
489,Machine Gun Preacher,2011-09-23,6.5,9.12,Crime,30000000,3721988,Rela.,-28139006.0,2011,9,2011-09
490,Puss in Boots,2011-10-28,6.3,9.078,Action,130000000,554987477,P/DW,147493738.5,2011,10,2011-10
490,Puss in Boots,2011-10-28,6.3,9.078,Adventure,130000000,554987477,P/DW,147493738.5,2011,10,2011-10
490,Puss in Boots,2011-10-28,6.3,9.078,Animation,130000000,554987477,P/DW,147493738.5,2011,10,2011-10
491,Dream House,2011-09-30,6.0,9.047,Comedy,50000000,41642166,Uni.,-29178917.0,2011,9,2011-09
491,Dream House,2011-09-30,6.0,9.047,Drama,50000000,41642166,Uni.,-29178917.0,2011,9,2011-09
491,Dream House,2011-09-30,6.0,9.047,Romance,50000000,41642166,Uni.,-29178917.0,2011,9,2011-09
492,Dream House,2011-09-30,6.0,9.047,Drama,50000000,41642166,Uni.,-29178917.0,2011,9,2011-09
492,Dream House,2011-09-30,6.0,9.047,Mystery,50000000,41642166,Uni.,-29178917.0,2011,9,2011-09
492,Dream House,2011-09-30,6.0,9.047,Thriller,50000000,41642166,Uni.,-29178917.0,2011,9,2011-09
493,The Iron Lady,2011-12-30,6.4,8.987,Biography,14000000,115592104,Wein.,43796052.0,2011,12,2011-12
493,The Iron Lady,2011-12-30,6.4,8.987,Drama,14000000,115592104,Wein.,43796052.0,2011,12,2011-12
494,Diary of a Wimpy Kid: Rodrick Rules,2011-03-25,6.4,8.961,Comedy,18000000,73695194,Fox,18847597.0,2011,3,2011-03
494,Diary of a Wimpy Kid: Rodrick Rules,2011-03-25,6.4,8.961,Family,18000000,73695194,Fox,18847597.0,2011,3,2011-03
495,Mars Needs Moms,2011-03-11,5.7,8.852,Adventure,150000000,39549758,BV,-130225121.0,2011,3,2011-03
495,Mars Needs Moms,2011-03-11,5.7,8.852,Animation,150000000,39549758,BV,-130225121.0,2011,3,2011-03
495,Mars Needs Moms,2011-03-11,5.7,8.852,Family,150000000,39549758,BV,-130225121.0,2011,3,2011-03
496,"Jeff, Who Lives at Home",2011-09-13,6.2,8.821,Comedy,10000000,4708127,ParV,-7645936.5,2011,9,2011-09
496,"Jeff, Who Lives at Home",2011-09-13,6.2,8.821,Drama,10000000,4708127,ParV,-7645936.5,2011,9,2011-09
497,Margaret,2011-09-30,6.3,8.747,Drama,14000000,623292,FoxS,-13688354.0,2011,9,2011-09
498,The Art of Getting By,2011-06-17,6.5,8.695,Drama,4000000,1989035,FoxS,-3005482.5,2011,6,2011-06
498,The Art of Getting By,2011-06-17,6.5,8.695,Romance,4000000,1989035,FoxS,-3005482.5,2011,6,2011-06
499,5 Days of War,2011-08-18,5.7,8.689,Action,12000000,87793,Anch.,-11956103.5,2011,8,2011-08
499,5 Days of War,2011-08-18,5.7,8.689,Drama,12000000,87793,Anch.,-11956103.5,2011,8,2011-08
499,5 Days of War,2011-08-18,5.7,8.689,War,12000000,87793,Anch.,-11956103.5,2011,8,2011-08
500,J. Edgar,2011-11-09,6.2,8.628,Biography,35000000,84606030,WB,7303015.0,2011,11,2011-11
500,J. Edgar,2011-11-09,6.2,8.628,Crime,35000000,84606030,WB,7303015.0,2011,11,2011-11
500,J. Edgar,2011-11-09,6.2,8.628,Drama,35000000,84606030,WB,7303015.0,2011,11,2011-11
501,Justin Bieber: Never Say Never,2011-02-11,5.1,8.602,Documentary,13000000,99034125,Par.,36517062.5,2011,2,2011-02
501,Justin Bieber: Never Say Never,2011-02-11,5.1,8.602,Music,13000000,99034125,Par.,36517062.5,2011,2,2011-02
502,Our Idiot Brother,2011-08-26,6.1,8.523,Comedy,5000000,25861249,Wein.,7930624.5,2011,8,2011-08
502,Our Idiot Brother,2011-08-26,6.1,8.523,Drama,5000000,25861249,Wein.,7930624.5,2011,8,2011-08
503,The Innkeepers,2011-12-30,5.5,8.494,Drama,750000,1011535,Magn.,-244232.5,2011,12,2011-12
503,The Innkeepers,2011-12-30,5.5,8.494,Horror,750000,1011535,Magn.,-244232.5,2011,12,2011-12
503,The Innkeepers,2011-12-30,5.5,8.494,Mystery,750000,1011535,Magn.,-244232.5,2011,12,2011-12
504,Jumping the Broom,2011-05-06,6.0,8.477,Comedy,7000000,38158601,TriS,12079300.5,2011,5,2011-05
504,Jumping the Broom,2011-05-06,6.0,8.477,Drama,7000000,38158601,TriS,12079300.5,2011,5,2011-05
505,Soul Surfer,2011-04-08,7.0,8.459,Biography,18000000,47158652,TriS,5579326.0,2011,4,2011-04
505,Soul Surfer,2011-04-08,7.0,8.459,Drama,18000000,47158652,TriS,5579326.0,2011,4,2011-04
505,Soul Surfer,2011-04-08,7.0,8.459,Family,18000000,47158652,TriS,5579326.0,2011,4,2011-04
506,The Eagle,2011-02-11,6.1,8.443,Action,25000000,38993548,Focus,-5503226.0,2011,2,2011-02
506,The Eagle,2011-02-11,6.1,8.443,Adventure,25000000,38993548,Focus,-5503226.0,2011,2,2011-02
506,The Eagle,2011-02-11,6.1,8.443,Drama,25000000,38993548,Focus,-5503226.0,2011,2,2011-02
507,The Eagle,2011-02-11,6.1,8.443,Documentary,25000000,38993548,Focus,-5503226.0,2011,2,2011-02
508,Apollo 18,2011-09-02,5.0,8.384,Horror,5000000,26517819,W/Dim.,8258909.5,2011,9,2011-09
508,Apollo 18,2011-09-02,5.0,8.384,Mystery,5000000,26517819,W/Dim.,8258909.5,2011,9,2011-09
508,Apollo 18,2011-09-02,5.0,8.384,Sci-Fi,5000000,26517819,W/Dim.,8258909.5,2011,9,2011-09
509,Young Adult,2011-12-16,5.7,8.335,Comedy,12000000,22750356,Par.,-624822.0,2011,12,2011-12
509,Young Adult,2011-12-16,5.7,8.335,Drama,12000000,22750356,Par.,-624822.0,2011,12,2011-12
510,I Don't Know How She Does It,2011-09-16,5.2,8.271,Comedy,24000000,24474463,Wein.,-11762768.5,2011,9,2011-09
510,I Don't Know How She Does It,2011-09-16,5.2,8.271,Romance,24000000,24474463,Wein.,-11762768.5,2011,9,2011-09
511,The Roommate,2011-02-04,5.4,8.134,Drama,16000000,52545707,SGem,10272853.5,2011,2,2011-02
511,The Roommate,2011-02-04,5.4,8.134,Thriller,16000000,52545707,SGem,10272853.5,2011,2,2011-02
512,Happy Feet Two,2011-11-17,5.9,8.131,Adventure,135000000,157956466,WB,-56021767.0,2011,11,2011-11
512,Happy Feet Two,2011-11-17,5.9,8.131,Animation,135000000,157956466,WB,-56021767.0,2011,11,2011-11
512,Happy Feet Two,2011-11-17,5.9,8.131,Comedy,135000000,157956466,WB,-56021767.0,2011,11,2011-11
513,Anonymous,2011-10-28,6.4,8.114,Drama,27500000,15815509,Sony,-19592245.5,2011,10,2011-10
513,Anonymous,2011-10-28,6.4,8.114,Thriller,27500000,15815509,Sony,-19592245.5,2011,10,2011-10
515,Anonymous,2011-10-28,6.4,8.114,Action,27500000,15815509,Sony,-19592245.5,2011,10,2011-10
515,Anonymous,2011-10-28,6.4,8.114,Comedy,27500000,15815509,Sony,-19592245.5,2011,10,2011-10
515,Anonymous,2011-10-28,6.4,8.114,Mystery,27500000,15815509,Sony,-19592245.5,2011,10,2011-10
516,Shark Night 3D,2011-09-02,5.0,7.879,Horror,25000000,18877153,Rela.,-15561423.5,2011,9,2011-09
516,Shark Night 3D,2011-09-02,5.0,7.879,Thriller,25000000,18877153,Rela.,-15561423.5,2011,9,2011-09
517,A Little Bit of Heaven,2011-02-03,6.3,7.87,Comedy,12500000,1100287,MNE,-11949856.5,2011,2,2011-02
517,A Little Bit of Heaven,2011-02-03,6.3,7.87,Drama,12500000,1100287,MNE,-11949856.5,2011,2,2011-02
517,A Little Bit of Heaven,2011-02-03,6.3,7.87,Fantasy,12500000,1100287,MNE,-11949856.5,2011,2,2011-02
518,Red State,2011-09-23,6.1,7.816,Action,4000000,1983596,SMod,-3008202.0,2011,9,2011-09
518,Red State,2011-09-23,6.1,7.816,Crime,4000000,1983596,SMod,-3008202.0,2011,9,2011-09
518,Red State,2011-09-23,6.1,7.816,Horror,4000000,1983596,SMod,-3008202.0,2011,9,2011-09
519,Cedar Rapids,2011-02-11,6.0,7.694,Comedy,10000000,7862131,FoxS,-6068934.5,2011,2,2011-02
520,Polisse,2011-11-11,7.8,7.682,Crime,8900000,22744132,IFC,2472066.0,2011,11,2011-11
520,Polisse,2011-11-11,7.8,7.682,Drama,8900000,22744132,IFC,2472066.0,2011,11,2011-11
521,The Son of No One,2011-11-04,5.1,7.586,Action,15000000,1148578,Anch.,-14425711.0,2011,11,2011-11
521,The Son of No One,2011-11-04,5.1,7.586,Crime,15000000,1148578,Anch.,-14425711.0,2011,11,2011-11
521,The Son of No One,2011-11-04,5.1,7.586,Drama,15000000,1148578,Anch.,-14425711.0,2011,11,2011-11
522,Something Borrowed,2011-05-05,6.1,7.567,Comedy,35000000,65084116,WB,-2457942.0,2011,5,2011-05
522,Something Borrowed,2011-05-05,6.1,7.567,Drama,35000000,65084116,WB,-2457942.0,2011,5,2011-05
522,Something Borrowed,2011-05-05,6.1,7.567,Romance,35000000,65084116,WB,-2457942.0,2011,5,2011-05
523,Blackthorn,2011-10-07,6.7,7.548,Action,4500000,1217307,Magn.,-3891346.5,2011,10,2011-10
523,Blackthorn,2011-10-07,6.7,7.548,Adventure,4500000,1217307,Magn.,-3891346.5,2011,10,2011-10
523,Blackthorn,2011-10-07,6.7,7.548,Western,4500000,1217307,Magn.,-3891346.5,2011,10,2011-10
524,Bernie,2012-04-27,6.6,7.518,Biography,6000000,10106975,MNE,-946512.5,2012,4,2012-04
